,course_id,user_id,rating,Sentiment,course_difficulty
4936,excel-essentials,By Md S I,5,2,Beginner
4937,excel-essentials,By Ahmari J,5,2,Beginner
4938,excel-essentials,By Mithun K,5,2,Beginner
4939,excel-essentials,By Mehadi H 1,5,2,Beginner
4940,excel-essentials,By Luis A A A,5,2,Beginner
4941,excel-essentials,By Eduardo P R,5,2,Beginner
4942,excel-essentials,By Sriya K,5,1,Beginner
4943,excel-essentials,By Laura E,5,2,Beginner
4944,excel-essentials,By PRAMESTY W Z,5,2,Beginner
4945,excel-essentials,By Gisele,5,2,Beginner
4946,excel-essentials,By L C R,5,2,Beginner
4947,excel-essentials,By Thomas C,5,2,Beginner
4948,excel-essentials,By Julio C C,5,1,Beginner
4949,excel-essentials,By Suzy C,5,0,Beginner
4950,excel-essentials,By RITIK  J,5,2,Beginner
4951,excel-essentials,By SUBIA Z,5,2,Beginner
4952,excel-essentials,By Prathiksha T,5,2,Beginner
4953,excel-essentials,By Denis G,5,2,Beginner
4954,excel-essentials,By Edmundo T,5,2,Beginner
4955,excel-essentials,By Janet L,5,2,Beginner
4956,excel-essentials,By Wilmerys P C,5,1,Beginner
4957,excel-essentials,By Lykke C,5,2,Beginner
4958,excel-essentials,By Lovelyn O,5,2,Beginner
4959,excel-essentials,By Jonathan O,5,2,Beginner
4960,excel-essentials,By nisarg p,5,2,Beginner
4961,excel-essentials,By Farhan H P,5,2,Beginner
4962,excel-essentials,By TAUSIF A,5,2,Beginner
4963,excel-essentials,By NISHANT J,5,1,Beginner
4964,excel-essentials,By Aditya B,5,2,Beginner
4965,excel-essentials,By Suruchi J,5,2,Beginner
4966,excel-essentials,By Bhuminkumar T M,5,2,Beginner
4967,excel-essentials,By SARAHI V G,5,2,Beginner
4968,excel-essentials,By Yutong G,5,2,Beginner
4969,excel-essentials,By Edmundo A R Y,5,2,Beginner
4970,excel-essentials,By Malek S,5,2,Beginner
4971,excel-essentials,By Syed H T,5,2,Beginner
4972,excel-essentials,By Prakhar D N,5,2,Beginner
4973,excel-essentials,By Okoro C,5,1,Beginner
4974,excel-essentials,By Alberto I,5,2,Beginner
4975,excel-essentials,By Danica S,5,2,Beginner
4976,excel-essentials,By Ramadan M,5,2,Beginner
4977,excel-essentials,By Kenny H,5,2,Beginner
4978,excel-essentials,By Diego C,5,2,Beginner
4979,excel-essentials,By João M P d S S,5,2,Beginner
4980,excel-essentials,By Sami A,5,2,Beginner
4981,excel-essentials,By Nikita S,5,2,Beginner
4982,excel-essentials,By Muhammad R,5,2,Beginner
4983,excel-essentials,By Sudeep M,5,2,Beginner
4984,excel-essentials,By LinChiaHsuan ,5,2,Beginner
4985,excel-essentials,By Sunil V,5,2,Beginner
4986,excel-essentials,By STEVEN V D,5,1,Beginner
4987,excel-essentials,By José J S C,5,1,Beginner
4988,everyday-excel-part-1,By Esther M A,1,0,Beginner
4989,everyday-excel-part-1,By Marta W,1,2,Beginner
4990,everyday-excel-part-1,By Ana M,1,2,Beginner
4991,everyday-excel-part-1,By Jane B,2,2,Beginner
4992,everyday-excel-part-1,By Christy F,2,2,Beginner
4993,everyday-excel-part-1,By Aayushi S,2,0,Beginner
4994,everyday-excel-part-1,By Panay B,2,0,Beginner
4995,python-data,By Adityavikram T,5,2,Mixed
4996,python-data,By Adityavikram T,5,2,Mixed
4997,python-data,By Jesswin W V,5,2,Mixed
4998,python-data,By Jesswin W V,5,2,Mixed
4999,python-data,By Kwai K H,5,2,Mixed
5000,python-data,By Kwai K H,5,2,Mixed
5001,python-data,By José J A C,5,2,Mixed
5002,python-data,By José J A C,5,2,Mixed
5003,python-data,By Ewan L,5,2,Mixed
5004,python-data,By Ewan L,5,2,Mixed
5005,python-data,By Al M A M,5,2,Mixed
5006,python-data,By Al M A M,5,2,Mixed
5007,python-data,By Jason J,5,2,Mixed
5008,python-data,By Jason J,5,2,Mixed
5009,python-data,By Kangxin C,5,2,Mixed
5010,python-data,By Kangxin C,5,2,Mixed
5011,python-data,By Raushan K,5,2,Mixed
5012,python-data,By Raushan K,5,2,Mixed
5013,python-data,By Maxim V,5,2,Mixed
5014,python-data,By Maxim V,5,2,Mixed
5015,python-data,By Aditya M P,5,2,Mixed
5016,python-data,By Aditya M P,5,2,Mixed
5017,python-data,By DEBJANEE B,5,2,Mixed
5018,python-data,By DEBJANEE B,5,2,Mixed
5019,python-data,By Mudit T,5,2,Mixed
5020,python-data,By Mudit T,5,2,Mixed
5021,python-data,By Kshirsagar T S,5,2,Mixed
5022,python-data,By Kshirsagar T S,5,2,Mixed
5023,python-data,By Filippo P,5,2,Mixed
5024,python-data,By Filippo P,5,2,Mixed
5025,python-data,By Luis W D M,5,2,Mixed
5026,python-data,By Luis W D M,5,2,Mixed
5027,python-data,By LEO D,5,2,Mixed
5028,python-data,By LEO D,5,2,Mixed
5029,python-data,By KEVIN B,5,2,Mixed
5030,python-data,By KEVIN B,5,2,Mixed
5031,python-data,By Russell G,5,2,Mixed
5032,python-data,By Russell G,5,2,Mixed
5033,python-data,By GAURAB A,5,2,Mixed
5034,python-data,By GAURAB A,5,2,Mixed
5035,python-data,By ZACHARY W,5,2,Mixed
5036,python-data,By ZACHARY W,5,2,Mixed
5037,python-data,By 荆天泽,5,2,Mixed
5038,python-data,By 荆天泽,5,2,Mixed
5039,python-data,By William D,5,2,Mixed
5040,python-data,By William D,5,2,Mixed
5041,python-data,By Guokai C,5,2,Mixed
5042,python-data,By Guokai C,5,2,Mixed
5043,python-data,By Stavros B,5,2,Mixed
5044,python-data,By Stavros B,5,2,Mixed
5045,python-data,By Priyabrata R,5,2,Mixed
5046,python-data,By Priyabrata R,5,2,Mixed
5047,python-data,By Tapashi P,5,2,Mixed
5048,python-data,By Tapashi P,5,2,Mixed
5049,python-data,By Jacob S,5,2,Mixed
5050,python-data,By Jacob S,5,2,Mixed
5051,python-data,By Anupriya T,5,2,Mixed
5052,python-data,By Anupriya T,5,2,Mixed
5053,python-data,By Kamal T,5,2,Mixed
5054,python-data,By Kamal T,5,2,Mixed
5055,python-data,By Anuj D,5,2,Mixed
5056,python-data,By Anuj D,5,2,Mixed
5057,python-data,By Abhishek M,5,2,Mixed
5058,python-data,By Abhishek M,5,2,Mixed
5059,python-data,By Manoj ,5,2,Mixed
5060,python-data,By Manoj ,5,2,Mixed
5061,python-data,By Banke O,5,2,Mixed
5062,python-data,By Banke O,5,2,Mixed
5063,python-data,By Xinran C,5,2,Mixed
5064,python-data,By Xinran C,5,2,Mixed
5065,python-data,By Sonu K V,5,2,Mixed
5066,python-data,By Sonu K V,5,2,Mixed
5067,python-data,By YADAV V S,5,2,Mixed
5068,python-data,By YADAV V S,5,2,Mixed
5069,python-data,By YAN X,5,2,Mixed
5070,python-data,By YAN X,5,2,Mixed
5071,python-data,By Ashwani S,5,2,Mixed
5072,python-data,By Ashwani S,5,2,Mixed
5073,python-data,By Lohith U,5,2,Mixed
5074,python-data,By Lohith U,5,2,Mixed
5075,python-data,By JaiKishan K M,5,2,Mixed
5076,python-data,By JaiKishan K M,5,2,Mixed
5077,python-data,By Yiwen ,5,2,Mixed
5078,python-data,By Yiwen ,5,2,Mixed
5079,python-data,By Bele,5,2,Mixed
5080,python-data,By Bele,5,2,Mixed
5081,python-data,By Jinesh P,5,2,Mixed
5082,python-data,By Jinesh P,5,2,Mixed
5083,python-data,By Purushottam N S,5,2,Mixed
5084,python-data,By Purushottam N S,5,2,Mixed
5085,python-data,By Mrunal S B,5,2,Mixed
5086,python-data,By Mrunal S B,5,2,Mixed
5087,python-data,By anurag p,5,2,Mixed
5088,python-data,By anurag p,5,2,Mixed
5089,python-data,By Vikas k,5,2,Mixed
5090,python-data,By Vikas k,5,2,Mixed
5091,python-data,By Anirav J,5,2,Mixed
5092,python-data,By Anirav J,5,2,Mixed
5093,python-data,By Christoph V,5,2,Mixed
5094,python-data,By Christoph V,5,2,Mixed
5095,python-data,By DEIWID A A P,5,1,Mixed
5096,python-data,By DEIWID A A P,5,1,Mixed
5097,python-data,By Joseph S,5,2,Mixed
5098,python-data,By Joseph S,5,2,Mixed
5099,python-data,By Geoffrey K,5,2,Mixed
5100,python-data,By Geoffrey K,5,2,Mixed
5101,python-data,By Ivana K,5,2,Mixed
5102,python-data,By Ivana K,5,2,Mixed
5103,python-data,By Amr B,5,2,Mixed
5104,python-data,By Amr B,5,2,Mixed
5105,python-data,By MUHAMMAD A M,5,2,Mixed
5106,python-data,By MUHAMMAD A M,5,2,Mixed
5107,python-data,By Kemal B,5,2,Mixed
5108,python-data,By Kemal B,5,2,Mixed
5109,python-data,By Kris D,5,2,Mixed
5110,python-data,By Kris D,5,2,Mixed
5111,python-data,By Deval P ,5,2,Mixed
5112,python-data,By Deval P ,5,2,Mixed
5113,python-data,By Joshua P,5,2,Mixed
5114,python-data,By Joshua P,5,2,Mixed
5115,python-data,By Dario S,5,2,Mixed
5116,python-data,By Dario S,5,2,Mixed
5117,python-data,By birkhoff,5,2,Mixed
5118,python-data,By birkhoff,5,2,Mixed
5119,python-data,By Abdallah M S,5,2,Mixed
5120,python-data,By Abdallah M S,5,2,Mixed
5121,python-data,By Parth G,5,2,Mixed
5122,python-data,By Parth G,5,2,Mixed
5123,python-data,By Gagandeep S,5,2,Mixed
5124,python-data,By Gagandeep S,5,2,Mixed
5125,python-data,By samuel p,5,1,Mixed
5126,python-data,By samuel p,5,1,Mixed
5127,python-data,By Bruno C,5,2,Mixed
5128,python-data,By Bruno C,5,2,Mixed
5129,python-data,By Jarugumalli l p,5,2,Mixed
5130,python-data,By Jarugumalli l p,5,2,Mixed
5131,python-data,By Szymon,5,0,Mixed
5132,python-data,By Szymon,5,0,Mixed
5133,python-data,By Rebeca B,5,2,Mixed
5134,python-data,By Rebeca B,5,2,Mixed
5135,python-data,By Petrov A Y,5,1,Mixed
5136,python-data,By Petrov A Y,5,1,Mixed
5137,python-data,By Jinchao L,5,2,Mixed
5138,python-data,By Jinchao L,5,2,Mixed
5139,python-data,By CongMa,5,2,Mixed
5140,python-data,By CongMa,5,2,Mixed
5141,python-data,By Prasannakumar R V,5,2,Mixed
5142,python-data,By Prasannakumar R V,5,2,Mixed
5143,python-data,By Colter S,5,1,Mixed
5144,python-data,By Colter S,5,1,Mixed
5145,python-data,By Lingxiao T,5,2,Mixed
5146,python-data,By Lingxiao T,5,2,Mixed
5147,python-data,By Raziuddin M,5,2,Mixed
5148,python-data,By Raziuddin M,5,2,Mixed
5149,python-data,By Michael W M,5,2,Mixed
5150,python-data,By Michael W M,5,2,Mixed
5151,python-data,By Assefa M,5,2,Mixed
5152,python-data,By Assefa M,5,2,Mixed
5153,python-data,By Mariraj P,5,2,Mixed
5154,python-data,By Mariraj P,5,2,Mixed
5155,python-data,By Daniel C,5,2,Mixed
5156,python-data,By Daniel C,5,2,Mixed
5157,python-data,By Arvind,5,2,Mixed
5158,python-data,By Arvind,5,2,Mixed
5159,python-data,By Ms. S S,5,2,Mixed
5160,python-data,By Ms. S S,5,2,Mixed
5161,python-data,By Heba A M A b,5,2,Mixed
5162,python-data,By Heba A M A b,5,2,Mixed
5163,python-data,By Pratham D,5,2,Mixed
5164,python-data,By Pratham D,5,2,Mixed
5165,python-data,By Priyanka K,5,2,Mixed
5166,python-data,By Priyanka K,5,2,Mixed
5167,python-data,By Maria C V B,5,2,Mixed
5168,python-data,By Maria C V B,5,2,Mixed
5169,python-data,By MD. K U P,5,2,Mixed
5170,python-data,By MD. K U P,5,2,Mixed
5171,python-data,By Sunandan A,5,2,Mixed
5172,python-data,By Sunandan A,5,2,Mixed
5173,python-data,By Raksha  S,5,2,Mixed
5174,python-data,By Raksha  S,5,2,Mixed
5175,python-data,By Poonam S L,5,2,Mixed
5176,python-data,By Poonam S L,5,2,Mixed
5177,python-data,By Tyler D,5,1,Mixed
5178,python-data,By Tyler D,5,1,Mixed
5179,python-data,By Md. A,5,2,Mixed
5180,python-data,By Md. A,5,2,Mixed
5181,python-data,By Nahuel V,5,1,Mixed
5182,python-data,By Nahuel V,5,1,Mixed
5183,python-data,By Himanshu C,5,2,Mixed
5184,python-data,By Himanshu C,5,2,Mixed
5185,python-data,By Deividas T,5,2,Mixed
5186,python-data,By Deividas T,5,2,Mixed
5187,python-data,By Emily W,5,2,Mixed
5188,python-data,By Emily W,5,2,Mixed
5189,python-data,By Abhay,5,2,Mixed
5190,python-data,By Abhay,5,2,Mixed
5191,python-data,By Vinay J,5,2,Mixed
5192,python-data,By Vinay J,5,2,Mixed
5193,python-data,By Deleted A,5,2,Mixed
5194,python-data,By Deleted A,5,2,Mixed
5195,python-data,By yanghl96,5,2,Mixed
5196,python-data,By yanghl96,5,2,Mixed
5197,python-data,By Sebastian G,5,2,Mixed
5198,python-data,By Sebastian G,5,2,Mixed
5199,python-data,By aashi t,5,2,Mixed
5200,python-data,By aashi t,5,2,Mixed
5201,python-data,By MARALI H M,5,2,Mixed
5202,python-data,By MARALI H M,5,2,Mixed
5203,python-data,By Prakhar j,5,2,Mixed
5204,python-data,By Prakhar j,5,2,Mixed
5205,python-data,By sekhar m,5,2,Mixed
5206,python-data,By sekhar m,5,2,Mixed
5207,python-data,By Kiran K,5,2,Mixed
5208,python-data,By Kiran K,5,2,Mixed
5209,python-data,By Tudorel A B,5,2,Mixed
5210,python-data,By Tudorel A B,5,2,Mixed
5211,python-data,By Xiaoran Y,5,2,Mixed
5212,python-data,By Xiaoran Y,5,2,Mixed
5213,python-data,By Ughanthi.S,5,2,Mixed
5214,python-data,By Ughanthi.S,5,2,Mixed
5215,python-data,By Piyush A,5,2,Mixed
5216,python-data,By Piyush A,5,2,Mixed
5217,python-data,By joe t,5,2,Mixed
5218,python-data,By joe t,5,2,Mixed
5219,python-data,By Dipansh M,5,2,Mixed
5220,python-data,By Dipansh M,5,2,Mixed
5221,python-data,By Anthony C W I,5,2,Mixed
5222,python-data,By Anthony C W I,5,2,Mixed
5223,python-data,By Kr. V S C,5,2,Mixed
5224,python-data,By Kr. V S C,5,2,Mixed
5225,python-data,By Santhosh N,5,2,Mixed
5226,python-data,By Santhosh N,5,2,Mixed
5227,python-data,By samuel r t v u m,5,2,Mixed
5228,python-data,By samuel r t v u m,5,2,Mixed
5229,python-data,By Jagtap S R,5,2,Mixed
5230,python-data,By Jagtap S R,5,2,Mixed
5231,python-data,By Nur N,5,2,Mixed
5232,python-data,By Nur N,5,2,Mixed
5233,python-data,By Jayesh P,5,2,Mixed
5234,python-data,By Jayesh P,5,2,Mixed
5235,python-data,By Tarik E,5,2,Mixed
5236,python-data,By Tarik E,5,2,Mixed
5237,python-data,By Anmol M,5,2,Mixed
5238,python-data,By Anmol M,5,2,Mixed
5239,python-data,By K R R,5,2,Mixed
5240,python-data,By K R R,5,2,Mixed
5241,python-data,By Seelam S,5,2,Mixed
5242,python-data,By Seelam S,5,2,Mixed
5243,python-data,By Nansu W,5,2,Mixed
5244,python-data,By Nansu W,5,2,Mixed
5245,python-data,By Z S,5,2,Mixed
5246,python-data,By Z S,5,2,Mixed
5247,python-data,By Nikhil D,5,2,Mixed
5248,python-data,By Nikhil D,5,2,Mixed
5249,python-data,By Syed M H ,5,2,Mixed
5250,python-data,By Syed M H ,5,2,Mixed
5251,python-data,By Dinesh D,5,2,Mixed
5252,python-data,By Dinesh D,5,2,Mixed
5253,python-data,By Mohit J,5,2,Mixed
5254,python-data,By Mohit J,5,2,Mixed
5255,python-data,By Lirenzhi,5,2,Mixed
5256,python-data,By Lirenzhi,5,2,Mixed
5257,python-data,By Anuprava B,5,1,Mixed
5258,python-data,By Anuprava B,5,1,Mixed
5259,python-data,By Andrea,5,2,Mixed
5260,python-data,By Andrea,5,2,Mixed
5261,python-data,By Wendy P,5,2,Mixed
5262,python-data,By Wendy P,5,2,Mixed
5263,python-data,By Mass M,5,2,Mixed
5264,python-data,By Mass M,5,2,Mixed
5265,python-data,By Asad U K,5,2,Mixed
5266,python-data,By Asad U K,5,2,Mixed
5267,python-data,By Fengye F,5,2,Mixed
5268,python-data,By Fengye F,5,2,Mixed
5269,python-data,By whitney o,5,2,Mixed
5270,python-data,By whitney o,5,2,Mixed
5271,python-data,By Charly E,5,2,Mixed
5272,python-data,By Charly E,5,2,Mixed
5273,python-data,By Lawrence Z,5,2,Mixed
5274,python-data,By Lawrence Z,5,2,Mixed
5275,python-data,By rakesh r,5,2,Mixed
5276,python-data,By rakesh r,5,2,Mixed
5277,python-data,By 崔君晓,5,2,Mixed
5278,python-data,By 崔君晓,5,2,Mixed
5279,python-data,By Valentin Q,5,2,Mixed
5280,python-data,By Valentin Q,5,2,Mixed
5281,python-data,By Chayan K S,5,1,Mixed
5282,python-data,By Chayan K S,5,1,Mixed
5283,python-data,By Prabhash S,5,1,Mixed
5284,python-data,By Prabhash S,5,1,Mixed
5285,python-data,By Abhishek K,5,2,Mixed
5286,python-data,By Abhishek K,5,2,Mixed
5287,python-data,By Kishansingh R,5,2,Mixed
5288,python-data,By Kishansingh R,5,2,Mixed
5289,python-data,By Matias B M,5,2,Mixed
5290,python-data,By Matias B M,5,2,Mixed
5291,python-data,By Banphot K,5,2,Mixed
5292,python-data,By Banphot K,5,2,Mixed
5293,python-data,By Md M H,5,2,Mixed
5294,python-data,By Md M H,5,2,Mixed
5295,python-data,By Ankit K d,5,2,Mixed
5296,python-data,By Ankit K d,5,2,Mixed
5297,python-data,By Tufayel A,5,2,Mixed
5298,python-data,By Tufayel A,5,2,Mixed
5299,python-data,By ABHIJITH A K,5,2,Mixed
5300,python-data,By ABHIJITH A K,5,2,Mixed
5301,python-data,By Ashutosh D S,5,2,Mixed
5302,python-data,By Ashutosh D S,5,2,Mixed
5303,python-data,By Bhavyakumar B D,5,2,Mixed
5304,python-data,By Bhavyakumar B D,5,2,Mixed
5305,python-data,By Vema A,5,2,Mixed
5306,python-data,By Vema A,5,2,Mixed
5307,python-data,By Darrius S,5,2,Mixed
5308,python-data,By Darrius S,5,2,Mixed
5309,python-data,By Sisi G,5,2,Mixed
5310,python-data,By Sisi G,5,2,Mixed
5311,python-data,By Naga V ,5,1,Mixed
5312,python-data,By Naga V ,5,1,Mixed
5313,python-data,By Priom ,5,2,Mixed
5314,python-data,By Priom ,5,2,Mixed
5315,python-data,By Shivshankar B M,5,2,Mixed
5316,python-data,By Shivshankar B M,5,2,Mixed
5317,python-data,By Daniel D ,5,2,Mixed
5318,python-data,By Daniel D ,5,2,Mixed
5319,python-data,By Mihir A,5,1,Mixed
5320,python-data,By Mihir A,5,1,Mixed
5321,python-data,By Simran S,5,2,Mixed
5322,python-data,By Simran S,5,2,Mixed
5323,python-data,By ANKIT V,5,2,Mixed
5324,python-data,By ANKIT V,5,2,Mixed
5325,python-data,By Thanya L,5,2,Mixed
5326,python-data,By Thanya L,5,2,Mixed
5327,python-data,By AAZAD G,5,2,Mixed
5328,python-data,By AAZAD G,5,2,Mixed
5329,python-data,By Suhast P,5,2,Mixed
5330,python-data,By Suhast P,5,2,Mixed
5331,python-data,By Jiaqi L,5,2,Mixed
5332,python-data,By Jiaqi L,5,2,Mixed
5333,python-data,By EDJRO L F,5,2,Mixed
5334,python-data,By EDJRO L F,5,2,Mixed
5335,python-data,By Daniel G S,5,2,Mixed
5336,python-data,By Daniel G S,5,2,Mixed
5337,python-data,By vishwam t,5,2,Mixed
5338,python-data,By vishwam t,5,2,Mixed
5339,python-data,By ZuoRui,5,2,Mixed
5340,python-data,By ZuoRui,5,2,Mixed
5341,python-data,By Shashank,5,2,Mixed
5342,python-data,By Shashank,5,2,Mixed
5343,python-data,By Muhammad U,5,2,Mixed
5344,python-data,By Muhammad U,5,2,Mixed
5345,python-data,By Primanshu K,5,1,Mixed
5346,python-data,By Primanshu K,5,1,Mixed
5347,python-data,By Pradyumn S,5,2,Mixed
5348,python-data,By Pradyumn S,5,2,Mixed
5349,python-data,By Bhuva D B,5,1,Mixed
5350,python-data,By Bhuva D B,5,1,Mixed
5351,private-equity,By Andrew R,2,2,Mixed
5352,private-equity,By Nnamdi C,4,2,Mixed
5353,private-equity,By 孙仁凤,4,2,Mixed
5354,private-equity,By Faraaz M A,4,2,Mixed
5355,private-equity,By Chew L C,4,2,Mixed
5356,private-equity,By Yanal,4,2,Mixed
5357,private-equity,By Tejas A R,4,2,Mixed
5358,private-equity,By Blanca A M,4,2,Mixed
5359,private-equity,By Olga B,4,2,Mixed
5360,private-equity,By Denis L,4,2,Mixed
5361,private-equity,By Yifu L,4,2,Mixed
5362,private-equity,By Ramon J,4,2,Mixed
5363,private-equity,By Ujjwal S,4,2,Mixed
5364,private-equity,By Kilarapu L H,4,1,Mixed
5365,private-equity,By Viren K,4,2,Mixed
5366,private-equity,By Oj,4,2,Mixed
5367,private-equity,By Christos R,4,2,Mixed
5368,private-equity,By Marquin T,4,2,Mixed
5369,private-equity,By Yash C,4,2,Mixed
5370,private-equity,By KOTTAMASU H,4,2,Mixed
5371,private-equity,By Dimitrios C,4,2,Mixed
5372,private-equity,By Sehar M,4,2,Mixed
5373,private-equity,By Efrosini P,4,2,Mixed
5374,private-equity,By Max-Emilien W,4,2,Mixed
5375,private-equity,By Siddhartha K,4,2,Mixed
5376,private-equity,By Deleted A,4,2,Mixed
5377,private-equity,By Ankur D,4,2,Mixed
5378,private-equity,By Alessandro P,4,2,Mixed
5379,private-equity,By V V B S,4,2,Mixed
5380,private-equity,By Ramiro B,4,2,Mixed
5381,private-equity,By Danish J,4,1,Mixed
5382,private-equity,By Sachi S,4,2,Mixed
5383,private-equity,By Harsh T,4,2,Mixed
5384,private-equity,By Pratik v n,4,2,Mixed
5385,private-equity,By Siddharth S,4,2,Mixed
5386,private-equity,By Thomas G,4,2,Mixed
5387,private-equity,By Scott R,4,2,Mixed
5388,private-equity,By Ross M,4,2,Mixed
5389,private-equity,By Eric R,4,1,Mixed
5390,private-equity,By Xuda G,4,2,Mixed
5391,private-equity,By SAWADOGO S,4,2,Mixed
5392,private-equity,By Andrea V,4,2,Mixed
5393,private-equity,By Jason C F,4,1,Mixed
5394,private-equity,By Bothaina A,4,1,Mixed
5395,private-equity,By samrath p s,4,1,Mixed
5396,private-equity,By musab s,4,2,Mixed
5397,private-equity,By Senzosihle M,4,2,Mixed
5398,private-equity,By Ivan R,4,2,Mixed
5399,private-equity,By Benedikt,5,2,Mixed
5400,private-equity,By Oussama D,5,2,Mixed
5401,private-equity,By Paddy J,5,2,Mixed
5402,private-equity,By Gonzalo D S G,5,2,Mixed
5403,private-equity,By ROHIT K,5,2,Mixed
5404,private-equity,By Martín A S O,5,0,Mixed
5405,private-equity,By john p,5,2,Mixed
5406,private-equity,By Devdatta K,5,2,Mixed
5407,private-equity,By Konstantin M,5,2,Mixed
5408,private-equity,By Emiliano A,5,2,Mixed
5409,private-equity,By Titus C,5,2,Mixed
5410,private-equity,By Mathieu M,5,2,Mixed
5411,private-equity,By Jacqueline C,5,2,Mixed
5412,private-equity,By Martin M,5,2,Mixed
5413,private-equity,By Thomas d K h d K,5,2,Mixed
5414,private-equity,By Jean-Charles,5,2,Mixed
5415,private-equity,By Josep J B,5,2,Mixed
5416,private-equity,By Oldrich M,5,2,Mixed
5417,private-equity,By Giulio G,5,2,Mixed
5418,private-equity,By Jiang L,5,2,Mixed
5419,private-equity,By Kemal P,5,2,Mixed
5420,private-equity,By Gala A,5,2,Mixed
5421,private-equity,By Nicolás O S,5,2,Mixed
5422,private-equity,By Dzmitry S,5,2,Mixed
5423,private-equity,By Sarkis J,5,2,Mixed
5424,private-equity,By HIREP M,5,2,Mixed
5425,private-equity,By zhangmandy,5,2,Mixed
5426,private-equity,By Yiwei C,5,2,Mixed
5427,private-equity,By Nicolò G,5,2,Mixed
5428,private-equity,By Daniel V Y,5,1,Mixed
5429,private-equity,By RAVI R C,5,2,Mixed
5430,private-equity,By Yusuf K ,5,2,Mixed
5431,private-equity,By Miguel-Angel W,5,2,Mixed
5432,private-equity,By Nicola M,5,2,Mixed
5433,private-equity,By Benjamin M,5,2,Mixed
5434,private-equity,By Fabrizio F,5,2,Mixed
5435,private-equity,By Klara,5,2,Mixed
5436,private-equity,By Alex T,5,2,Mixed
5437,private-equity,By Amir A,5,2,Mixed
5438,private-equity,By Hopu M,5,2,Mixed
5439,private-equity,By Andrea M,5,2,Mixed
5440,private-equity,By Pierluigi A,5,2,Mixed
5441,private-equity,By Chioma C I,5,2,Mixed
5442,private-equity,By Ravi N,5,2,Mixed
5443,private-equity,By Michael H,5,2,Mixed
5444,private-equity,By Tuhin R,5,2,Mixed
5445,private-equity,By Ananya G C,5,2,Mixed
5446,private-equity,By Philipp T K,5,2,Mixed
5447,private-equity,By PALASH K ,5,2,Mixed
5448,private-equity,By Jacopo J,5,2,Mixed
5449,private-equity,By Stanislav K,5,2,Mixed
5450,private-equity,By Darren M,5,2,Mixed
5451,private-equity,By Richard S,5,2,Mixed
5452,private-equity,By Krishna P R P,5,2,Mixed
5453,private-equity,By amina s a,5,2,Mixed
5454,private-equity,By Jingjun C,5,2,Mixed
5455,private-equity,By Gloria M,5,2,Mixed
5456,private-equity,By Arnault M,5,2,Mixed
5457,private-equity,By Jesus K,5,2,Mixed
5458,private-equity,By Kantesh K,5,2,Mixed
5459,private-equity,By Matteo M,5,2,Mixed
5460,private-equity,By Marvin G G,5,2,Mixed
5461,private-equity,By Renat F,5,2,Mixed
5462,private-equity,By Geoffroy d M,5,2,Mixed
5463,private-equity,By Carrie,5,2,Mixed
5464,private-equity,By Andres C ,5,2,Mixed
5465,private-equity,By Edoardo L,5,2,Mixed
5466,private-equity,By Julien D,5,2,Mixed
5467,private-equity,By Younes B,5,2,Mixed
5468,private-equity,By Alberto B,5,2,Mixed
5469,private-equity,By Абакумов А А,5,2,Mixed
5470,private-equity,By Ahmad A,5,2,Mixed
5471,private-equity,By Stefano B,5,2,Mixed
5472,private-equity,By Santiago,5,2,Mixed
5473,private-equity,By Tina T,5,2,Mixed
5474,private-equity,By Serena Y,5,2,Mixed
5475,private-equity,By Ana P,5,2,Mixed
5476,private-equity,By Jake C,5,2,Mixed
5477,private-equity,By Leson C,5,2,Mixed
5478,private-equity,By Tracy Y,5,2,Mixed
5479,private-equity,By Carolina A,5,2,Mixed
5480,private-equity,By Natalia G V,5,2,Mixed
5481,private-equity,By Arvind K ,5,2,Mixed
5482,private-equity,By Satendra C,5,2,Mixed
5483,private-equity,By Hava,5,2,Mixed
5484,private-equity,By Ridam D,5,2,Mixed
5485,private-equity,By Gabriel S,5,2,Mixed
5486,private-equity,By Andrew C,5,2,Mixed
5487,private-equity,By Danai,5,2,Mixed
5488,private-equity,By Rajiv N,5,2,Mixed
5489,private-equity,By Willy B,5,2,Mixed
5490,private-equity,By Vinicius M,5,2,Mixed
5491,private-equity,By Umar Q,5,2,Mixed
5492,private-equity,By Ibilola,5,2,Mixed
5493,private-equity,By Sofia G,5,2,Mixed
5494,private-equity,By TANA,5,2,Mixed
5495,private-equity,By Majid D,5,2,Mixed
5496,private-equity,By Javad G,5,2,Mixed
5497,private-equity,By Veronika P,5,2,Mixed
5498,private-equity,By Guilherme C,5,2,Mixed
5499,private-equity,By Enrico M,5,2,Mixed
5500,private-equity,By Boniface C ,5,1,Mixed
5501,private-equity,By Álvaro S,5,2,Mixed
5502,private-equity,By Yoan C,5,2,Mixed
5503,private-equity,By harsh v,5,2,Mixed
5504,private-equity,By Kishore C,5,2,Mixed
5505,private-equity,By MD M A,5,2,Mixed
5506,private-equity,By Ben J M E,5,1,Mixed
5507,private-equity,By Jean F,5,2,Mixed
5508,private-equity,By Abhishek M,5,2,Mixed
5509,private-equity,By Francesco L,5,2,Mixed
5510,private-equity,By Flavio R,5,2,Mixed
5511,private-equity,By Marwan,5,2,Mixed
5512,private-equity,By Sebastian S,5,2,Mixed
5513,private-equity,By CARLO S,5,2,Mixed
